date	base	price	rate
3/28/2018	USD	JPY	0.937851693631
3/28/2018	USD	GBP	0.873319016055
3/28/2018	USD	AUD	0.750819985203
3/28/2018	USD	CHF	0.777277378888
3/28/2018	USD	XAG	0.678035265392
3/28/2018	USD	XAU	0.82345764434
3/28/2018	USD	NZD	0.789229629726
3/29/2018	USD	EUR	0.527694375922
3/29/2018	USD	JPY	0.519109892238
3/29/2018	USD	GBP	0.609445240719
3/29/2018	USD	AUD	0.65392830602
3/29/2018	USD	CHF	0.649868471918
3/29/2018	USD	XAG	0.768773512045
3/29/2018	USD	XAU	0.627421202771
3/29/2018	USD	NZD	0.936694118367
3/30/2018	USD	EUR	0.920183970915
3/30/2018	USD	JPY	0.733702468745
3/30/2018	USD	GBP	0.932371171955
3/30/2018	USD	AUD	0.58653350552
3/30/2018	USD	CHF	0.887467249988
3/30/2018	USD	XAG	0.528419413923
3/30/2018	USD	XAU	0.819747677667
3/30/2018	USD	NZD	0.50158450582
3/31/2018	USD	EUR	0.612519463067
3/31/2018	USD	JPY	0.729798283514
3/31/2018	USD	GBP	0.519179022432
3/31/2018	USD	AUD	0.692389905418
3/31/2018	USD	CHF	0.599907181361
3/31/2018	USD	XAG	0.866412140854
3/31/2018	USD	XAU	0.681644667469
3/31/2018	USD	NZD	0.673532470066
4/1/2018	USD	EUR	0.635251371491
4/1/2018	USD	JPY	0.678174627356
4/1/2018	USD	GBP	0.701396472831
4/1/2018	USD	AUD	0.982173790973
4/1/2018	USD	CHF	0.726554128366
4/1/2018	USD	XAG	0.792323270921
4/1/2018	USD	XAU	0.644597912626
4/1/2018	USD	NZD	0.898368621334
4/2/2018	USD	EUR	0.536120490728
4/2/2018	USD	JPY	0.551368511853
4/2/2018	USD	GBP	0.973807166931
4/2/2018	USD	AUD	0.753052152034
4/2/2018	USD	CHF	0.586059970744
4/2/2018	USD	XAG	0.849424851032
4/2/2018	USD	XAU	0.980701747828
4/2/2018	USD	NZD	0.817152145791
4/3/2018	USD	EUR	0.664153680119
4/3/2018	USD	JPY	0.92114427567
4/3/2018	USD	GBP	0.632548993678
4/3/2018	USD	AUD	0.522453039147
4/3/2018	USD	CHF	0.755897392712
4/3/2018	USD	XAG	0.943394640982
4/3/2018	USD	XAU	0.712132262821
4/3/2018	USD	NZD	0.809962126285
4/4/2018	USD	EUR	0.878629654002
4/4/2018	USD	JPY	0.57198552665
4/4/2018	USD	GBP	0.832649453176
4/4/2018	USD	AUD	0.754767584883
4/4/2018	USD	CHF	0.51288738602
4/4/2018	USD	XAG	0.70331793653
4/4/2018	USD	XAU	0.602919084375
4/4/2018	USD	NZD	0.915305110881
4/5/2018	USD	EUR	0.896476019405
4/5/2018	USD	JPY	0.619986385365
4/5/2018	USD	GBP	0.799134652298
4/5/2018	USD	AUD	0.799364374385
4/5/2018	USD	CHF	0.724438664488
4/5/2018	USD	XAG	0.57023686161
4/5/2018	USD	XAU	0.628985476481
4/5/2018	USD	NZD	0.895313016608
4/6/2018	USD	EUR	0.644610016374
4/6/2018	USD	JPY	0.869642684797
4/6/2018	USD	GBP	0.983475422367
4/6/2018	USD	AUD	0.558480655511
4/6/2018	USD	CHF	0.784091587903
4/6/2018	USD	XAG	0.827467204909
4/6/2018	USD	XAU	0.872162216324
4/6/2018	USD	NZD	0.609605004658
4/7/2018	USD	EUR	0.521080878117
4/7/2018	USD	JPY	0.991861060313
4/7/2018	USD	GBP	0.711763792995
4/7/2018	USD	AUD	0.833910213102
4/7/2018	USD	CHF	0.993276028854
4/7/2018	USD	XAG	0.995142044194
4/7/2018	USD	XAU	0.873787923878
4/7/2018	USD	NZD	0.610943666416
4/8/2018	USD	EUR	0.921415437223
4/8/2018	USD	JPY	0.690856388668
4/8/2018	USD	GBP	0.723873077614
4/8/2018	USD	AUD	0.842637971548
4/8/2018	USD	CHF	0.849941021869
4/8/2018	USD	XAG	0.579603182789
4/8/2018	USD	XAU	0.886484996668
4/8/2018	USD	NZD	0.771553107612
4/9/2018	USD	EUR	0.959924544553
4/9/2018	USD	JPY	0.501171468181
4/9/2018	USD	GBP	0.508049822183
4/9/2018	USD	AUD	0.813946614721
4/9/2018	USD	CHF	0.581428321806
4/9/2018	USD	XAG	0.696071959135
4/9/2018	USD	XAU	0.643730039484
4/9/2018	USD	NZD	0.947704085311
4/10/2018	USD	EUR	0.598164080169
4/10/2018	USD	JPY	0.682604104434
4/10/2018	USD	GBP	0.575280090892
4/10/2018	USD	AUD	0.842721375361
4/10/2018	USD	CHF	0.752644606558
4/10/2018	USD	XAG	0.855256870626
4/10/2018	USD	XAU	0.663711038629
4/10/2018	USD	NZD	0.994957627351
4/11/2018	USD	EUR	0.97017980167
4/11/2018	USD	JPY	0.861640234122
4/11/2018	USD	GBP	0.72657942
4/11/2018	USD	AUD	0.81403640288
4/11/2018	USD	CHF	0.576022054192
4/11/2018	USD	XAG	0.717089221477
4/11/2018	USD	XAU	0.9313389309
4/11/2018	USD	NZD	0.601040764172
4/12/2018	USD	EUR	0.91141658226
4/12/2018	USD	JPY	0.63544073316
4/12/2018	USD	GBP	0.91910588648
4/12/2018	USD	AUD	0.766849100007
4/12/2018	USD	CHF	0.807316720247
4/12/2018	USD	XAG	0.947112447829
4/12/2018	USD	XAU	0.602762510851
4/12/2018	USD	NZD	0.674824451306
4/13/2018	USD	EUR	0.993936693835
4/13/2018	USD	JPY	0.710515165798
4/13/2018	USD	GBP	0.946016641681
4/13/2018	USD	AUD	0.976910983465
4/13/2018	USD	CHF	0.738438068064
4/13/2018	USD	XAG	0.654957202525
4/13/2018	USD	XAU	0.997641365855
4/13/2018	USD	NZD	0.584571956798
4/14/2018	USD	EUR	0.843398173752
4/14/2018	USD	JPY	0.589495088206
4/14/2018	USD	GBP	0.647299682981
4/14/2018	USD	AUD	0.664576188012
4/14/2018	USD	CHF	0.890288094939
4/14/2018	USD	XAG	0.596476260454
4/14/2018	USD	XAU	0.91067368352
4/14/2018	USD	NZD	0.732930317099
4/15/2018	USD	EUR	0.717826458601
4/15/2018	USD	JPY	0.69510685099
4/15/2018	USD	GBP	0.504702924086
4/15/2018	USD	AUD	0.928504856479
4/15/2018	USD	CHF	0.704061884824
4/15/2018	USD	XAG	0.963837621387
4/15/2018	USD	XAU	0.532075552881
4/15/2018	USD	NZD	0.923284543883
4/16/2018	USD	EUR	0.993216875303
4/16/2018	USD	JPY	0.805389813048
4/16/2018	USD	GBP	0.814856393346
4/16/2018	USD	AUD	0.559128580434
4/16/2018	USD	CHF	0.555003898511
4/16/2018	USD	XAG	0.645649469913
4/16/2018	USD	XAU	0.703099601494
4/16/2018	USD	NZD	0.603760211979
4/17/2018	USD	EUR	0.915682195587
4/17/2018	USD	JPY	0.916047375873
4/17/2018	USD	GBP	0.628941253519
4/17/2018	USD	AUD	0.847475118036
4/17/2018	USD	CHF	0.957824016714
4/17/2018	USD	XAG	0.832395737098
4/17/2018	USD	XAU	0.934416842907
4/17/2018	USD	NZD	0.857922246969
4/18/2018	USD	EUR	0.779989229805
4/18/2018	USD	JPY	0.78171246889
4/18/2018	USD	GBP	0.85796620175
4/18/2018	USD	AUD	0.73139017014
4/18/2018	USD	CHF	0.561120038453
4/18/2018	USD	XAG	0.517624704508
4/18/2018	USD	XAU	0.64576876292
4/18/2018	USD	NZD	0.667132099827
4/19/2018	USD	EUR	0.523437557756
4/19/2018	USD	JPY	0.565712668065
4/19/2018	USD	GBP	0.677917153399
4/19/2018	USD	AUD	0.813401483162
4/19/2018	USD	CHF	0.950295284678
4/19/2018	USD	XAG	0.858926412336
4/19/2018	USD	XAU	0.905316106773
4/19/2018	USD	NZD	0.59706421483
4/20/2018	USD	EUR	0.78353035465
4/20/2018	USD	JPY	0.682403557977
4/20/2018	USD	GBP	0.611416839737
4/20/2018	USD	AUD	0.719560558617
4/20/2018	USD	CHF	0.807883826296
4/20/2018	USD	XAG	0.74538915398
4/20/2018	USD	XAU	0.670443014068
4/20/2018	USD	NZD	0.658895807441
4/21/2018	USD	EUR	0.964255751701
4/21/2018	USD	JPY	0.93511106172
4/21/2018	USD	GBP	0.709157767784
4/21/2018	USD	AUD	0.965605632677
4/21/2018	USD	CHF	0.818391632672
4/21/2018	USD	XAG	0.645678935915
4/21/2018	USD	XAU	0.782688463153
4/21/2018	USD	NZD	0.959737323486
4/22/2018	USD	EUR	0.528737229547
4/22/2018	USD	JPY	0.729650194775
4/22/2018	USD	GBP	0.986338301284
4/22/2018	USD	AUD	0.664039709498
4/22/2018	USD	CHF	0.647264056482
4/22/2018	USD	XAG	0.918617755677
4/22/2018	USD	XAU	0.52489500387
4/22/2018	USD	NZD	0.76866615513
4/23/2018	USD	EUR	0.971565278736
4/23/2018	USD	JPY	0.662846577926
4/23/2018	USD	GBP	0.876647795561
4/23/2018	USD	AUD	0.70360493431
4/23/2018	USD	CHF	0.832451724115
4/23/2018	USD	XAG	0.827328059326
4/23/2018	USD	XAU	0.953170692217
4/23/2018	USD	NZD	0.756030886179
4/24/2018	USD	EUR	0.556178048709
4/24/2018	USD	JPY	0.527519358926
4/24/2018	USD	GBP	0.810325957593
4/24/2018	USD	AUD	0.87067910866
4/24/2018	USD	CHF	0.894800885731
4/24/2018	USD	XAG	0.597458815237
4/24/2018	USD	XAU	0.578839366085
4/24/2018	USD	NZD	0.945750758064
4/25/2018	USD	EUR	0.533317473792
4/25/2018	USD	JPY	0.588631745867
4/25/2018	USD	GBP	0.61108349956
4/25/2018	USD	AUD	0.568439652514
4/25/2018	USD	CHF	0.646514033648
4/25/2018	USD	XAG	0.971513008616
4/25/2018	USD	XAU	0.700020492223
4/25/2018	USD	NZD	0.990649393131
4/26/2018	USD	EUR	0.692325743598
4/26/2018	USD	JPY	0.646997520064
4/26/2018	USD	GBP	0.706963413971
4/26/2018	USD	AUD	0.618944983402
4/26/2018	USD	CHF	0.690010584061
4/26/2018	USD	XAG	0.770158992191
4/26/2018	USD	XAU	0.552846849564
4/26/2018	USD	NZD	0.530861133014
4/27/2018	USD	EUR	0.802796157992
4/27/2018	USD	JPY	0.685805340558
4/27/2018	USD	GBP	0.654611433358
4/27/2018	USD	AUD	0.713127312925
4/27/2018	USD	CHF	0.675611777931
4/27/2018	USD	XAG	0.699593236297
4/27/2018	USD	XAU	0.826482234162
4/27/2018	USD	NZD	0.724412870959
4/28/2018	USD	EUR	0.64792572731
4/28/2018	USD	JPY	0.5554861988
4/28/2018	USD	GBP	0.571484159194
4/28/2018	USD	AUD	0.702238453053
4/28/2018	USD	CHF	0.923018030319
4/28/2018	USD	XAG	0.680656528697
4/28/2018	USD	XAU	0.885038249512
4/28/2018	USD	NZD	0.618699568662
4/29/2018	USD	EUR	0.505735214295
4/29/2018	USD	JPY	0.730270127478
4/29/2018	USD	GBP	0.531837055329
4/29/2018	USD	AUD	0.911863495106
4/29/2018	USD	CHF	0.790893721974
4/29/2018	USD	XAG	0.901163442163
4/29/2018	USD	XAU	0.899683430835
4/29/2018	USD	NZD	0.692879747928
4/30/2018	USD	EUR	0.731217900197
4/30/2018	USD	JPY	0.720777068078
4/30/2018	USD	GBP	0.808242398755
4/30/2018	USD	AUD	0.631833243454
4/30/2018	USD	CHF	0.64713654513
4/30/2018	USD	XAG	0.742582915887
4/30/2018	USD	XAU	0.612351643503
4/30/2018	USD	NZD	0.584879781097
5/1/2018	USD	EUR	0.639919597071
5/1/2018	USD	JPY	0.651018528746
5/1/2018	USD	GBP	0.718954872278
5/1/2018	USD	AUD	0.722536130558
5/1/2018	USD	CHF	0.714442240308
5/1/2018	USD	XAG	0.76493944512
5/1/2018	USD	XAU	0.585343358211
5/1/2018	USD	NZD	0.541144297007
5/2/2018	USD	EUR	0.704795668158
5/2/2018	USD	JPY	0.955592689325
5/2/2018	USD	GBP	0.566139832256
5/2/2018	USD	AUD	0.833543410444
5/2/2018	USD	CHF	0.968712342928
5/2/2018	USD	XAG	0.969022244188
5/2/2018	USD	XAU	0.825916867125
5/2/2018	USD	NZD	0.556965362814
5/3/2018	USD	EUR	0.670779791949
5/3/2018	USD	JPY	0.81682614391
5/3/2018	USD	GBP	0.505185394747
5/3/2018	USD	AUD	0.716698368234
5/3/2018	USD	CHF	0.989449228891
5/3/2018	USD	XAG	0.578340221196
5/3/2018	USD	XAU	0.593725325073
5/3/2018	USD	NZD	0.703195511549
5/4/2018	USD	EUR	0.72454788101
5/4/2018	USD	JPY	0.630152867357
5/4/2018	USD	GBP	0.846228474078
5/4/2018	USD	AUD	0.581451610752
5/4/2018	USD	CHF	0.601888892945
5/4/2018	USD	XAG	0.652532299806
5/4/2018	USD	XAU	0.772264535456
5/4/2018	USD	NZD	0.949645314215
5/5/2018	USD	EUR	0.946224562415
5/5/2018	USD	JPY	0.939287563298
5/5/2018	USD	GBP	0.799553612311
5/5/2018	USD	AUD	0.607311134388
5/5/2018	USD	CHF	0.834167197447
5/5/2018	USD	XAG	0.709147927859
5/5/2018	USD	XAU	0.760469706373
5/5/2018	USD	NZD	0.572114148356
5/6/2018	USD	EUR	0.723540889829
5/6/2018	USD	JPY	0.59771447113
5/6/2018	USD	GBP	0.884091592193
5/6/2018	USD	AUD	0.769853582606
5/6/2018	USD	CHF	0.921222952254
5/6/2018	USD	XAG	0.857618661637
5/6/2018	USD	XAU	0.916546135487
5/6/2018	USD	NZD	0.962780023998
5/7/2018	USD	EUR	0.59042950698
5/7/2018	USD	JPY	0.855295937534
5/7/2018	USD	GBP	0.564321649253
5/7/2018	USD	AUD	0.814287157973
5/7/2018	USD	CHF	0.553540720799
5/7/2018	USD	XAG	0.585234807519
5/7/2018	USD	XAU	0.795694429215
5/7/2018	USD	NZD	0.667510758743
5/8/2018	USD	EUR	0.935577860549
5/8/2018	USD	JPY	0.875732225155
5/8/2018	USD	GBP	0.81200209539
5/8/2018	USD	AUD	0.96328060318
5/8/2018	USD	CHF	0.532185231314
5/8/2018	USD	XAG	0.896446932505
5/8/2018	USD	XAU	0.726153545877
5/8/2018	USD	NZD	0.923679222901
5/9/2018	USD	EUR	0.797247766783
5/9/2018	USD	JPY	0.687074340771
5/9/2018	USD	GBP	0.993757022848
5/9/2018	USD	AUD	0.658417228282
5/9/2018	USD	CHF	0.708586912296
5/9/2018	USD	XAG	0.994383307207
5/9/2018	USD	XAU	0.808516226979
5/9/2018	USD	NZD	0.508177459293
5/10/2018	USD	EUR	0.606415046509
5/10/2018	USD	JPY	0.711117186662
5/10/2018	USD	GBP	0.876359743778
5/10/2018	USD	AUD	0.797559308395
5/10/2018	USD	CHF	0.526061533556
5/10/2018	USD	XAG	0.530165730015
5/10/2018	USD	XAU	0.578324411305
5/10/2018	USD	NZD	0.764239857337
5/11/2018	USD	EUR	0.643640344063
5/11/2018	USD	JPY	0.628976161208
5/11/2018	USD	GBP	0.62045448556
5/11/2018	USD	AUD	0.862184663069
5/11/2018	USD	CHF	0.712588480237
5/11/2018	USD	XAG	0.518252685177
5/11/2018	USD	XAU	0.61470825724
5/11/2018	USD	NZD	0.600048748388
5/12/2018	USD	EUR	0.592607024154
5/12/2018	USD	JPY	0.922810125066
5/12/2018	USD	GBP	0.953428126609
5/12/2018	USD	AUD	0.681620299467
5/12/2018	USD	CHF	0.835057007477
5/12/2018	USD	XAG	0.567930958159
5/12/2018	USD	XAU	0.524384797068
5/12/2018	USD	NZD	0.679038792278
5/13/2018	USD	EUR	0.768991237061
5/13/2018	USD	JPY	0.711689518989
5/13/2018	USD	GBP	0.58794673498
5/13/2018	USD	AUD	0.58631155441
5/13/2018	USD	CHF	0.980707970588
5/13/2018	USD	XAG	0.620487939262
5/13/2018	USD	XAU	0.849658916698
5/13/2018	USD	NZD	0.946504982068
5/14/2018	USD	EUR	0.913193443653
5/14/2018	USD	JPY	0.548064371126
5/14/2018	USD	GBP	0.880392650897
5/14/2018	USD	AUD	0.728250354003
5/14/2018	USD	CHF	0.875282476097
5/14/2018	USD	XAG	0.596013735371
5/14/2018	USD	XAU	0.616778842174
5/14/2018	USD	NZD	0.932494607646
5/15/2018	USD	EUR	0.994141061332
5/15/2018	USD	JPY	0.567161947814
5/15/2018	USD	GBP	0.82033657496
5/15/2018	USD	AUD	0.888800448578
5/15/2018	USD	CHF	0.560189880339
5/15/2018	USD	XAG	0.780143243971
5/15/2018	USD	XAU	0.687935761716
5/15/2018	USD	NZD	0.788142915598
5/16/2018	USD	EUR	0.604883239739
5/16/2018	USD	JPY	0.842505283676
5/16/2018	USD	GBP	0.699239214208
5/16/2018	USD	AUD	0.541444436121
5/16/2018	USD	CHF	0.931472550649
5/16/2018	USD	XAG	0.578839309312
5/16/2018	USD	XAU	0.882461517927
5/16/2018	USD	NZD	0.658497142832
5/17/2018	USD	EUR	0.868271588197
5/17/2018	USD	JPY	0.748754860279
5/17/2018	USD	GBP	0.5283990156
5/17/2018	USD	AUD	0.703253554454
5/17/2018	USD	CHF	0.843534895878
5/17/2018	USD	XAG	0.995122215053
5/17/2018	USD	XAU	0.59815650824
5/17/2018	USD	NZD	0.711806320402
5/18/2018	USD	EUR	0.740042064104
5/18/2018	USD	JPY	0.690397625587
5/18/2018	USD	GBP	0.881302535248
5/18/2018	USD	AUD	0.70786764039
5/18/2018	USD	CHF	0.644474421478
5/18/2018	USD	XAG	0.942839161397
5/18/2018	USD	XAU	0.816031568885
5/18/2018	USD	NZD	0.876474258151
5/19/2018	USD	EUR	0.561162943935
5/19/2018	USD	JPY	0.644798437777
5/19/2018	USD	GBP	0.723754932077
5/19/2018	USD	AUD	0.849802469624
5/19/2018	USD	CHF	0.876319788348
5/19/2018	USD	XAG	0.987901562597
5/19/2018	USD	XAU	0.78260730997
5/19/2018	USD	NZD	0.525622932933
5/20/2018	USD	EUR	0.946227444538
5/20/2018	USD	JPY	0.820582167886
5/20/2018	USD	GBP	0.581688892187
5/20/2018	USD	AUD	0.66589906622
5/20/2018	USD	CHF	0.60046973317
5/20/2018	USD	XAG	0.948165056306
5/20/2018	USD	XAU	0.653988401799
5/20/2018	USD	NZD	0.750945353362
5/21/2018	USD	EUR	0.582342685028
5/21/2018	USD	JPY	0.565207841913
5/21/2018	USD	GBP	0.610666388239
5/21/2018	USD	AUD	0.684964148772
5/21/2018	USD	CHF	0.603358935393
5/21/2018	USD	XAG	0.794907361191
5/21/2018	USD	XAU	0.737895878308
5/21/2018	USD	NZD	0.735021899033
5/22/2018	USD	EUR	0.941479804991
5/22/2018	USD	JPY	0.795952171479
5/22/2018	USD	GBP	0.864854035909
5/22/2018	USD	AUD	0.592942138385
5/22/2018	USD	CHF	0.997727269222
5/22/2018	USD	XAG	0.98534904514
5/22/2018	USD	XAU	0.809968745992
5/22/2018	USD	NZD	0.985705368942
5/23/2018	USD	EUR	0.60269649788
5/23/2018	USD	JPY	0.677677266221
5/23/2018	USD	GBP	0.971766284558
5/23/2018	USD	AUD	0.527469555933
5/23/2018	USD	CHF	0.691631165344
5/23/2018	USD	XAG	0.868661327792
5/23/2018	USD	XAU	0.873262828907
5/23/2018	USD	NZD	0.864047455939
5/24/2018	USD	EUR	0.692079633704
5/24/2018	USD	JPY	0.717281525334
5/24/2018	USD	GBP	0.992615710976
5/24/2018	USD	AUD	0.754689717091
5/24/2018	USD	CHF	0.995778265862
5/24/2018	USD	XAG	0.979023637313
5/24/2018	USD	XAU	0.72875120846
5/24/2018	USD	NZD	0.654540246918
5/25/2018	USD	EUR	0.699848693855
5/25/2018	USD	JPY	0.901610392523
5/25/2018	USD	GBP	0.794043059157
5/25/2018	USD	AUD	0.781292227564
5/25/2018	USD	CHF	0.636194412833
5/25/2018	USD	XAG	0.94629853219
5/25/2018	USD	XAU	0.748961260996
5/25/2018	USD	NZD	0.98705013926
5/26/2018	USD	EUR	0.8968224568
5/26/2018	USD	JPY	0.652320621343
5/26/2018	USD	GBP	0.994459994164
5/26/2018	USD	AUD	0.537700990844
5/26/2018	USD	CHF	0.682524170787
5/26/2018	USD	XAG	0.881861814312
5/26/2018	USD	XAU	0.86570141526
5/26/2018	USD	NZD	0.912446610396
5/27/2018	USD	EUR	0.893877105313
5/27/2018	USD	JPY	0.772257343071
5/27/2018	USD	GBP	0.567382471311
5/27/2018	USD	AUD	0.689417663887
5/27/2018	USD	CHF	0.945403808783
5/27/2018	USD	XAG	0.775482734435
5/27/2018	USD	XAU	0.811031088252
5/27/2018	USD	NZD	0.56601295086
5/28/2018	USD	EUR	0.734661855441
5/28/2018	USD	JPY	0.925855930321
5/28/2018	USD	GBP	0.711450197739
5/28/2018	USD	AUD	0.550718768002
5/28/2018	USD	CHF	0.943142678647
5/28/2018	USD	XAG	0.912876195806
5/28/2018	USD	XAU	0.75473515341
5/28/2018	USD	NZD	0.853523099532
5/29/2018	USD	EUR	0.843901220052
5/29/2018	USD	JPY	0.92870286674
5/29/2018	USD	GBP	0.546516415698
5/29/2018	USD	AUD	0.512547604874
5/29/2018	USD	CHF	0.618932190953
5/29/2018	USD	XAG	0.690019411473
5/29/2018	USD	XAU	0.928205740596
5/29/2018	USD	NZD	0.985483545462
5/30/2018	USD	EUR	0.553006628161
5/30/2018	USD	JPY	0.502221407703
5/30/2018	USD	GBP	0.980957536747
5/30/2018	USD	AUD	0.831470337135
5/30/2018	USD	CHF	0.958035876938
5/30/2018	USD	XAG	0.808730589185
5/30/2018	USD	XAU	0.787597206215
5/30/2018	USD	NZD	0.885216040213
5/31/2018	USD	EUR	0.813064521888
5/31/2018	USD	JPY	0.561926376046
5/31/2018	USD	GBP	0.684756435306
5/31/2018	USD	AUD	0.7453118625
5/31/2018	USD	CHF	0.973226296523
5/31/2018	USD	XAG	0.956402564367
5/31/2018	USD	XAU	0.720335820689
5/31/2018	USD	NZD	0.85880797268
6/1/2018	USD	EUR	0.814485646942
6/1/2018	USD	JPY	0.750193225156
6/1/2018	USD	GBP	0.65085025949
6/1/2018	USD	AUD	0.534134075645
6/1/2018	USD	CHF	0.524004242138
6/1/2018	USD	XAG	0.670882933955
6/1/2018	USD	XAU	0.524393229865
6/1/2018	USD	NZD	0.5695344297
6/2/2018	USD	EUR	0.895555805388
6/2/2018	USD	JPY	0.832109053106
6/2/2018	USD	GBP	0.507852964322
6/2/2018	USD	AUD	0.912590667834
6/2/2018	USD	CHF	0.939458030617
6/2/2018	USD	XAG	0.541961739573
6/2/2018	USD	XAU	0.929791636535
6/2/2018	USD	NZD	0.986522361938
6/3/2018	USD	EUR	0.841990613979
6/3/2018	USD	JPY	0.631210322381
6/3/2018	USD	GBP	0.886951143426
6/3/2018	USD	AUD	0.739176065323
6/3/2018	USD	CHF	0.624776481062
6/3/2018	USD	XAG	0.515984409113
6/3/2018	USD	XAU	0.530292070862
6/3/2018	USD	NZD	0.774878006831
6/4/2018	USD	EUR	0.511785447786
6/4/2018	USD	JPY	0.823953604215
6/4/2018	USD	GBP	0.929683087617
6/4/2018	USD	AUD	0.709548627151
6/4/2018	USD	CHF	0.794270078867
6/4/2018	USD	XAG	0.653674064484
6/4/2018	USD	XAU	0.985067886304
6/4/2018	USD	NZD	0.600765545746
6/5/2018	USD	EUR	0.62362875924
6/5/2018	USD	JPY	0.624195752372
6/5/2018	USD	GBP	0.806211802312
6/5/2018	USD	AUD	0.767770609069
6/5/2018	USD	CHF	0.54941717124
6/5/2018	USD	XAG	0.852691567807
6/5/2018	USD	XAU	0.808342274289
6/5/2018	USD	NZD	0.637447622692
6/6/2018	USD	EUR	0.542687824114
6/6/2018	USD	JPY	0.952309153758
6/6/2018	USD	GBP	0.94784444363
6/6/2018	USD	AUD	0.881284890578
6/6/2018	USD	CHF	0.981837596966
6/6/2018	USD	XAG	0.953229624114
6/6/2018	USD	XAU	0.843589344255
6/6/2018	USD	NZD	0.78988951277
6/7/2018	USD	EUR	0.845838644402
6/7/2018	USD	JPY	0.77027195443
6/7/2018	USD	GBP	0.536045215714
6/7/2018	USD	AUD	0.526290065529
6/7/2018	USD	CHF	0.858016905139
6/7/2018	USD	XAG	0.726643446705
6/7/2018	USD	XAU	0.526720718481
6/7/2018	USD	NZD	0.723956399453
6/8/2018	USD	EUR	0.808225726376
6/8/2018	USD	JPY	0.909374398822
6/8/2018	USD	GBP	0.657324063142
6/8/2018	USD	AUD	0.524795422238
6/8/2018	USD	CHF	0.583354328335
6/8/2018	USD	XAG	0.928234938783
6/8/2018	USD	XAU	0.851655698599
6/8/2018	USD	NZD	0.5242932198
6/9/2018	USD	EUR	0.835029077073
6/9/2018	USD	JPY	0.79921121313
6/9/2018	USD	GBP	0.919693996789
6/9/2018	USD	AUD	0.964198280423
6/9/2018	USD	CHF	0.778394089038
6/9/2018	USD	XAG	0.539585740995
6/9/2018	USD	XAU	0.830018302474
6/9/2018	USD	NZD	0.913637636058
6/10/2018	USD	EUR	0.864953514828
6/10/2018	USD	JPY	0.588943822563
6/10/2018	USD	GBP	0.901503612521
6/10/2018	USD	AUD	0.744191347635
6/10/2018	USD	CHF	0.557102170768
6/10/2018	USD	XAG	0.700067076048
6/10/2018	USD	XAU	0.935710344856
6/10/2018	USD	NZD	0.87345089149
6/11/2018	USD	EUR	0.960230217409
6/11/2018	USD	JPY	0.670080544471
6/11/2018	USD	GBP	0.96739670679
6/11/2018	USD	AUD	0.504909352724
6/11/2018	USD	CHF	0.645830414389
6/11/2018	USD	XAG	0.800279618463
6/11/2018	USD	XAU	0.990228725903
6/11/2018	USD	NZD	0.640999574009
6/12/2018	USD	EUR	0.650544100201
6/12/2018	USD	JPY	0.961450898736
6/12/2018	USD	GBP	0.89069306876
6/12/2018	USD	AUD	0.535132928825
6/12/2018	USD	CHF	0.902339949462
6/12/2018	USD	XAG	0.935860028189
6/12/2018	USD	XAU	0.660209606744
6/12/2018	USD	NZD	0.859159929221
6/13/2018	USD	EUR	0.851629446538
6/13/2018	USD	JPY	0.797116593802
6/13/2018	USD	GBP	0.992475588264
6/13/2018	USD	AUD	0.9100223788
6/13/2018	USD	CHF	0.678992397652
6/13/2018	USD	XAG	0.696835931074
6/13/2018	USD	XAU	0.689307463878
6/13/2018	USD	NZD	0.81181389841
6/14/2018	USD	EUR	0.879778838506
6/14/2018	USD	JPY	0.555642368384
6/14/2018	USD	GBP	0.932260396835
6/14/2018	USD	AUD	0.763109829808
6/14/2018	USD	CHF	0.802857400402
6/14/2018	USD	XAG	0.988200428112
6/14/2018	USD	XAU	0.920194827877
6/14/2018	USD	NZD	0.908387614376
6/15/2018	USD	EUR	0.897553110961
6/15/2018	USD	JPY	0.71005081201
6/15/2018	USD	GBP	0.701500481474
6/15/2018	USD	AUD	0.593923093003
6/15/2018	USD	CHF	0.546359961726
6/15/2018	USD	XAG	0.597088908427
6/15/2018	USD	XAU	0.743032028231
6/15/2018	USD	NZD	0.872196146642
6/16/2018	USD	EUR	0.553409762365
6/16/2018	USD	JPY	0.777262433822
6/16/2018	USD	GBP	0.624864616105
6/16/2018	USD	AUD	0.853626507313
6/16/2018	USD	CHF	0.738802958405
6/16/2018	USD	XAG	0.768749783004
6/16/2018	USD	XAU	0.597353243476
6/16/2018	USD	NZD	0.897965492493
6/17/2018	USD	EUR	0.983710977519
6/17/2018	USD	JPY	0.900945851819
6/17/2018	USD	GBP	0.810364865147
6/17/2018	USD	AUD	0.518303550713
6/17/2018	USD	CHF	0.562115839374
6/17/2018	USD	XAG	0.952893619573
6/17/2018	USD	XAU	0.974041660222
6/17/2018	USD	NZD	0.723855698474
6/18/2018	USD	EUR	0.892112794461
6/18/2018	USD	JPY	0.712755962403
6/18/2018	USD	GBP	0.762571212059
6/18/2018	USD	AUD	0.864235803522
6/18/2018	USD	CHF	0.65618851558
6/18/2018	USD	XAG	0.822437301867
6/18/2018	USD	XAU	0.861283108518
6/18/2018	USD	NZD	0.562793688423
6/19/2018	USD	EUR	0.959785215688
6/19/2018	USD	JPY	0.909955852645
6/19/2018	USD	GBP	0.997472532306
